n_atoms,fcc_bulk,hcp_bulk,five_fold_axis,ico_center,deca_notch,fcc_111,fcc_100,five_fold_surf_edge,fcc_10_edge,fcc_11_edge,deca_notch_vertex,ico_surf_vertex,tetra_edge,trun_oct_vertex,cubo_corner,n_atoms_unk,bulk_atoms,surface_atoms,type
165,23,31,5,0,4,18,8,17,13,2,5,2,0,18,0,19,54,111,0
165,0,22,19,2,0,16,0,38,1,0,8,7,0,3,1,48,22,143,0
165,2,0,2,0,3,4,0,11,0,7,11,7,1,1,0,116,2,163,3
165,0,2,3,1,1,0,0,6,0,2,9,10,0,2,0,129,2,163,3
165,25,30,5,0,7,20,6,16,16,2,8,2,0,18,0,10,55,110,0
165,0,33,23,1,0,17,0,29,0,1,16,5,0,2,1,37,33,132,1
165,25,30,5,0,8,22,6,17,18,2,7,2,0,16,0,7,55,110,0
165,24,30,5,0,6,19,7,16,13,3,8,2,0,20,0,12,54,111,0
165,30,31,0,0,0,29,3,6,15,6,6,0,0,18,0,21,61,104,2
165,25,30,5,0,7,19,6,16,17,1,8,2,0,17,1,11,55,110,0
165,1,23,15,1,0,15,0,32,1,0,14,9,0,1,0,53,24,141,1
165,25,30,5,0,7,20,6,16,16,2,8,2,0,18,0,10,55,110,0
165,0,33,28,1,0,17,0,46,0,5,1,7,0,0,0,27,33,132,1
165,25,31,4,0,5,21,8,12,17,2,11,1,0,14,1,13,56,109,0
165,0,2,6,1,1,1,0,12,0,3,13,5,0,0,0,121,2,163,3
165,25,30,5,0,8,22,6,17,18,2,7,2,0,16,0,7,55,110,0
165,0,23,16,1,0,23,0,35,1,3,17,7,0,4,0,35,23,142,1
165,0,22,17,1,0,17,0,43,0,0,2,11,0,1,0,51,22,143,1
165,25,31,3,0,5,20,8,7,16,2,17,0,0,16,0,15,56,109,0
165,25,30,5,0,8,22,6,17,18,2,7,2,0,16,0,7,55,110,0
165,5,19,5,1,1,6,1,14,5,0,17,4,0,2,0,85,24,141,3
165,0,3,2,0,0,6,0,19,0,0,9,8,0,0,0,118,3,162,3
165,0,23,15,1,0,18,0,36,0,2,15,10,0,1,0,44,23,142,1
165,1,0,0,1,1,1,0,1,0,1,10,5,2,5,0,137,1,164,3
165,0,29,22,1,0,20,0,47,0,0,2,8,0,5,0,31,29,136,1
165,25,30,5,0,7,20,6,16,16,2,8,2,0,18,0,10,55,110,0
165,39,22,0,0,0,31,1,0,17,6,10,0,0,24,0,15,61,104,2
165,25,30,5,0,8,21,5,17,18,1,7,2,0,17,0,9,55,110,0
165,1,14,13,3,0,11,0,27,1,0,2,13,0,4,1,75,15,150,3
165,25,30,4,0,6,19,7,11,14,1,13,1,0,19,1,14,55,110,0
165,25,30,4,0,7,20,7,11,14,2,13,1,0,20,0,11,55,110,0
165,24,31,4,0,5,20,7,13,18,2,10,1,0,13,0,17,55,110,0
165,24,31,5,0,5,21,8,17,15,3,5,2,0,16,0,13,55,110,0
165,25,30,5,0,7,22,8,16,14,2,8,2,0,18,0,8,55,110,0
165,0,0,0,1,2,0,0,6,1,1,5,11,0,2,0,136,0,165,3
165,0,1,0,0,0,4,0,8,0,0,6,6,2,1,0,137,1,164,3
165,25,30,5,0,7,20,6,16,16,2,8,2,0,18,0,10,55,110,0
165,0,33,28,1,0,17,0,46,0,5,1,7,0,0,0,27,33,132,1
165,0,0,0,0,0,2,0,4,2,1,7,10,0,2,0,137,0,165,3
165,39,22,0,0,0,31,1,0,17,6,10,0,0,24,0,15,61,104,2
165,25,29,5,0,8,26,4,16,12,8,6,2,0,16,0,8,54,111,0
165,49,12,0,0,0,35,3,0,21,6,6,0,0,24,0,9,61,104,2
165,0,23,17,1,0,21,0,39,0,0,9,6,0,2,0,47,23,142,1
165,24,31,5,0,6,18,6,17,15,0,7,2,0,17,1,16,55,110,0
165,25,30,5,0,8,22,6,17,18,2,7,2,0,16,0,7,55,110,0
165,25,30,5,0,8,22,6,17,18,2,7,2,0,16,0,7,55,110,0
165,25,30,4,0,7,20,7,11,14,2,13,1,0,20,0,11,55,110,0
165,1,22,11,1,1,17,0,29,1,1,17,5,0,3,0,56,23,142,3
165,39,22,0,0,0,31,1,0,17,6,10,0,0,24,0,15,61,104,2
165,23,30,5,0,1,21,12,16,8,4,6,2,0,16,0,21,53,112,0
165,1,0,0,0,1,1,0,0,1,4,10,5,0,6,0,136,1,164,3
165,25,30,5,0,7,22,8,16,14,2,8,2,0,18,0,8,55,110,0
165,0,0,2,0,0,4,1,15,1,0,10,6,0,4,0,122,0,165,3
165,25,30,4,0,7,20,7,11,14,2,13,1,0,20,0,11,55,110,0
165,0,1,1,0,0,1,0,4,0,2,10,8,0,2,0,136,1,164,3
165,23,30,4,0,5,22,4,11,12,6,10,1,0,14,0,23,53,112,0
165,0,33,27,1,0,16,0,34,0,2,12,6,0,2,0,32,33,132,1
165,0,23,16,1,0,24,0,41,1,1,9,7,1,7,0,34,23,142,1
165,0,0,0,0,2,0,0,0,0,0,6,10,0,0,0,147,0,165,3
165,24,30,5,0,7,18,6,16,15,1,7,2,0,17,1,16,54,111,0
165,0,0,0,2,0,1,0,2,1,0,5,12,0,5,0,137,0,165,3
165,1,29,16,1,1,21,0,45,1,0,7,9,0,4,0,30,30,135,1
165,25,30,5,0,8,22,6,17,18,2,7,2,0,16,0,7,55,110,0
165,0,22,15,1,0,16,0,32,1,0,12,6,0,1,0,59,22,143,3
165,0,27,20,1,0,17,0,40,1,0,7,9,0,0,0,43,27,138,1
165,25,30,4,0,7,20,7,11,14,2,13,1,0,20,0,11,55,110,0
165,1,26,14,1,2,22,0,47,1,2,4,8,0,2,0,35,27,138,1
165,24,30,5,0,6,19,7,16,12,2,7,2,0,21,0,14,54,111,0
165,25,31,4,0,7,22,8,12,16,2,12,1,0,16,0,9,56,109,0
165,0,33,28,1,0,17,0,46,0,5,1,7,0,0,0,27,33,132,1
165,25,30,5,0,8,22,6,17,18,2,7,2,0,16,0,7,55,110,0
165,0,0,0,0,1,1,0,3,0,3,7,6,1,3,0,140,0,165,3
165,28,26,4,0,1,14,8,4,10,3,8,1,0,20,3,35,54,111,0
165,23,31,5,0,4,18,6,18,17,1,6,2,0,17,0,17,54,111,0
165,2,10,2,0,0,10,0,17,2,0,4,7,1,4,0,106,12,153,3
165,25,30,5,0,8,22,6,17,18,2,7,2,0,16,0,7,55,110,0
165,25,30,5,0,7,22,8,16,14,2,8,2,0,18,0,8,55,110,0
165,0,33,25,1,0,17,0,40,0,1,9,7,0,6,0,26,33,132,1
165,0,24,18,1,1,17,0,37,0,1,10,9,0,4,0,43,24,141,1
165,1,12,7,0,0,9,0,19,0,1,17,7,0,3,0,89,13,152,3
165,25,29,5,0,10,23,3,16,15,4,8,2,0,16,0,9,54,111,0
165,24,30,5,0,5,18,7,16,13,2,6,2,0,19,1,17,54,111,0
165,25,30,5,0,8,22,6,17,18,2,7,2,0,16,0,7,55,110,0
165,24,31,5,0,4,18,6,17,15,0,5,2,0,17,1,20,55,110,0
165,25,29,5,0,7,21,6,17,18,1,8,2,0,15,1,10,54,111,0
165,0,26,14,1,1,20,1,38,1,0,16,6,0,1,0,40,26,139,1
165,0,2,1,0,2,3,0,12,0,1,8,6,0,4,0,126,2,163,3
165,0,1,2,4,0,2,0,3,1,0,8,5,1,5,0,133,1,164,3
165,0,1,1,1,5,1,0,2,0,4,15,7,0,8,0,120,1,164,3
165,25,30,5,0,7,22,8,16,14,2,8,2,0,18,0,8,55,110,0
165,25,30,5,0,7,20,6,16,16,2,8,2,0,18,0,10,55,110,0
165,1,0,0,3,0,5,0,2,0,4,7,8,0,2,0,133,1,164,3
165,24,30,5,0,8,19,6,16,15,2,7,2,0,18,0,13,54,111,0
165,1,8,7,0,0,4,0,18,0,2,9,6,0,2,0,108,9,156,3
165,0,33,28,1,0,17,0,46,0,5,1,7,0,0,0,27,33,132,1
165,23,31,5,0,5,18,8,17,14,2,7,2,0,16,0,17,54,111,0
165,0,25,16,1,0,19,0,35,1,1,14,5,0,1,0,47,25,140,1
165,25,30,5,0,7,20,6,16,16,2,8,2,0,18,0,10,55,110,0
165,25,29,5,0,10,24,4,16,14,4,8,2,0,16,0,8,54,111,0
165,25,30,5,0,8,22,6,17,18,2,7,2,0,16,0,7,55,110,0
165,0,33,28,1,0,17,0,46,0,5,1,7,0,0,0,27,33,132,1
165,24,31,4,0,4,20,9,12,13,1,11,1,0,16,0,19,55,110,0
165,0,33,28,1,0,17,0,46,0,5,1,7,0,0,0,27,33,132,1
165,1,5,2,0,1,3,1,5,1,4,11,0,0,2,0,129,6,159,3
165,25,30,5,0,7,22,8,16,14,2,8,2,0,18,0,8,55,110,0
165,0,1,2,0,2,1,0,7,1,1,10,8,0,7,0,125,1,164,3
165,1,1,2,0,1,0,0,4,0,1,14,6,0,0,0,135,2,163,3
165,25,30,5,0,8,22,6,17,18,2,7,2,0,16,0,7,55,110,0
165,49,12,0,0,0,35,3,0,21,6,6,0,0,24,0,9,61,104,2
165,3,16,10,1,0,15,0,34,3,0,4,5,0,6,0,68,19,146,3
165,0,3,3,2,2,2,0,8,0,3,15,9,0,4,0,114,3,162,3
165,0,25,19,1,0,16,0,38,1,1,9,5,0,2,0,48,25,140,1
165,25,30,5,0,8,21,5,17,18,1,7,2,0,17,0,9,55,110,0
165,0,33,28,1,0,17,0,46,0,2,1,8,0,2,0,27,33,132,1
165,24,29,5,0,7,23,3,17,13,5,5,2,0,18,0,14,53,112,0
165,0,33,28,1,0,17,0,46,0,5,1,7,0,0,0,27,33,132,1
165,49,12,0,0,0,35,3,0,21,6,6,0,0,24,0,9,61,104,2
165,0,23,20,1,1,16,0,43,1,0,3,8,0,1,0,48,23,142,1
165,0,3,2,0,0,3,0,4,0,1,12,7,0,1,0,132,3,162,3
165,24,30,5,0,7,19,7,16,13,2,9,2,0,19,0,12,54,111,0
165,25,30,5,0,7,22,8,16,14,2,8,2,0,18,0,8,55,110,0
165,0,23,15,1,1,20,0,44,0,1,11,9,1,1,0,38,23,142,1
165,25,30,5,0,7,22,8,16,14,2,8,2,0,18,0,8,55,110,0
165,1,4,1,0,1,3,0,15,0,3,7,10,0,4,0,116,5,160,3
165,25,30,5,0,7,20,6,16,16,2,8,2,0,18,0,10,55,110,0
165,25,30,5,0,8,22,6,17,18,2,7,2,0,16,0,7,55,110,0
165,25,30,5,0,8,22,6,17,18,2,7,2,0,16,0,7,55,110,0
165,6,6,4,0,0,5,3,16,5,0,6,5,0,10,0,99,12,153,3
165,22,29,5,0,7,21,2,16,13,3,8,2,0,16,0,21,51,114,0
165,25,30,5,0,8,22,6,17,18,2,7,2,0,16,0,7,55,110,0
165,0,33,28,1,0,17,0,46,0,5,1,7,0,0,0,27,33,132,1
165,0,33,28,1,0,17,0,46,0,5,1,7,0,0,0,27,33,132,1
165,25,30,5,0,7,22,8,16,14,2,8,2,0,18,0,8,55,110,0
165,25,30,5,0,8,22,6,17,18,2,7,2,0,16,0,7,55,110,0
165,25,30,5,0,7,20,6,16,16,2,8,2,0,18,0,10,55,110,0
165,3,1,4,0,1,3,0,3,1,2,8,4,0,6,0,129,4,161,3
165,0,0,2,0,0,0,1,8,1,0,6,6,0,2,0,139,0,165,3
165,0,33,28,1,0,17,0,46,0,5,1,7,0,0,0,27,33,132,1
165,0,34,26,1,0,15,0,34,0,0,12,7,0,3,2,31,34,131,1
165,25,30,5,0,7,22,8,16,14,2,8,2,0,18,0,8,55,110,0
165,25,30,5,0,8,22,6,17,18,2,7,2,0,16,0,7,55,110,0
165,26,29,3,0,10,26,3,6,14,6,18,0,0,18,0,6,55,110,0
165,25,31,4,0,6,20,6,12,18,0,11,1,0,18,0,13,56,109,0
165,0,23,19,1,0,18,0,41,1,0,6,6,0,1,0,49,23,142,1
165,25,30,5,0,8,22,6,17,18,2,7,2,0,16,0,7,55,110,0
165,0,4,3,0,2,4,0,9,0,1,9,7,0,3,0,123,4,161,3
165,0,25,15,1,0,20,0,45,1,0,5,9,0,0,0,44,25,140,1
165,0,25,14,1,0,22,0,36,2,1,17,5,0,2,0,40,25,140,1
165,25,30,5,0,7,22,8,16,14,2,8,2,0,18,0,8,55,110,0
165,0,26,14,1,0,22,0,45,1,2,9,8,0,0,0,37,26,139,1
165,0,23,19,1,0,21,0,47,1,0,1,9,0,2,0,41,23,142,1
165,25,30,5,0,7,22,8,16,14,2,8,2,0,18,0,8,55,110,0
165,0,0,0,1,3,1,0,1,1,2,10,4,0,2,0,140,0,165,3
165,1,0,2,0,2,4,0,12,1,1,12,7,0,4,0,119,1,164,3
165,0,1,2,0,2,0,0,3,1,4,8,7,0,2,1,134,1,164,3
165,1,2,0,0,1,1,0,3,0,1,6,11,0,4,0,135,3,162,3
165,25,31,4,0,6,20,6,12,18,0,11,1,0,18,0,13,56,109,0
165,0,33,28,1,0,16,0,40,0,2,7,7,0,2,0,29,33,132,1
165,0,0,0,0,2,1,0,3,0,5,6,9,0,3,0,136,0,165,3
165,25,30,5,0,7,20,6,16,16,2,8,2,0,18,0,10,55,110,0
165,0,21,10,1,0,17,0,31,2,1,19,5,0,1,0,57,21,144,3
165,25,30,5,0,8,22,6,17,18,2,7,2,0,16,0,7,55,110,0
165,0,29,25,1,0,17,0,46,0,1,3,9,0,2,0,32,29,136,1
165,25,29,4,0,9,25,3,11,12,6,12,1,0,19,0,9,54,111,0
165,24,30,5,0,5,18,7,16,13,1,7,2,0,18,1,18,54,111,0
165,0,30,19,1,1,19,0,37,1,0,14,6,0,1,0,36,30,135,1
165,24,30,5,0,6,18,7,16,13,2,8,2,0,19,1,14,54,111,0
165,0,0,2,1,0,0,1,9,0,3,7,8,0,0,0,134,0,165,3
165,4,34,23,1,0,18,0,38,4,0,7,9,0,4,2,21,38,127,1
165,24,31,5,0,6,19,6,17,16,1,4,2,0,18,0,16,55,110,0
165,0,33,29,1,0,16,0,45,0,0,2,9,0,4,0,26,33,132,1
165,0,25,18,1,0,20,0,45,0,1,2,7,0,4,0,42,25,140,1
165,24,30,5,0,6,19,7,16,14,3,8,2,0,18,0,13,54,111,0
165,0,0,0,1,1,0,1,4,0,0,8,8,0,1,0,141,0,165,3
165,25,31,4,0,7,20,6,12,18,1,10,1,0,17,0,13,56,109,0
165,0,2,2,0,0,3,0,9,0,3,9,8,0,5,0,124,2,163,3
165,0,1,0,0,3,8,0,11,1,1,12,8,0,3,0,117,1,164,3
165,1,32,28,1,0,16,0,44,0,3,1,8,0,0,3,28,33,132,1
165,25,30,5,0,7,22,8,16,14,2,8,2,0,18,0,8,55,110,0
165,0,33,28,1,0,17,0,45,0,3,2,8,0,2,0,26,33,132,1
165,25,31,4,0,7,22,8,12,16,2,12,1,0,16,0,9,56,109,0
165,29,32,0,0,0,27,0,0,15,6,12,0,0,24,0,20,61,104,2
165,0,23,20,1,1,19,0,44,1,0,3,8,0,1,0,44,23,142,1
165,25,30,5,0,8,22,6,17,18,2,7,2,0,16,0,7,55,110,0
165,0,24,21,1,0,19,0,47,0,1,2,9,0,2,0,39,24,141,1
165,0,25,23,1,0,19,0,44,0,0,7,8,0,2,0,36,25,140,1
165,0,0,1,0,0,3,0,7,1,1,7,6,0,5,0,134,0,165,3
165,2,0,0,1,1,2,0,8,0,1,12,6,0,2,0,130,2,163,3
165,0,33,28,1,0,17,0,46,0,5,1,7,0,0,0,27,33,132,1
165,0,33,28,1,0,17,0,46,0,5,1,7,0,0,0,27,33,132,1
165,24,29,5,0,8,24,3,16,11,6,6,2,0,18,0,13,53,112,0
165,25,30,5,0,7,20,6,16,16,2,8,2,0,18,0,10,55,110,0
165,0,28,18,1,0,19,0,45,1,0,7,8,0,0,0,38,28,137,1
165,0,0,1,0,1,0,0,3,0,0,12,2,0,4,0,142,0,165,3
165,0,20,14,1,0,18,0,30,1,0,13,4,0,2,0,62,20,145,3
165,49,12,0,0,0,35,3,0,21,6,6,0,0,24,0,9,61,104,2
165,2,1,3,1,1,2,0,2,1,1,10,4,1,6,0,130,3,162,3
165,39,22,0,0,0,31,1,0,17,6,10,0,0,24,0,15,61,104,2
165,0,28,20,1,0,20,0,48,0,0,6,10,0,2,0,30,28,137,1
165,0,24,20,1,0,21,1,49,1,1,0,10,0,3,0,34,24,141,1
165,25,31,4,0,7,20,6,12,17,1,12,1,0,17,0,12,56,109,0
165,24,28,4,0,7,20,4,9,9,7,16,1,0,20,1,15,52,113,0
165,0,7,7,0,0,6,0,11,0,2,13,7,0,3,1,108,7,158,3
165,29,32,0,0,0,27,0,0,15,6,12,0,0,24,0,20,61,104,2
165,39,22,0,0,0,31,1,0,17,6,10,0,0,24,0,15,61,104,2
165,24,30,5,0,6,19,7,16,12,2,7,2,0,21,0,14,54,111,0
165,25,30,5,0,8,22,6,17,18,2,7,2,0,16,0,7,55,110,0
165,0,0,0,0,0,0,0,10,0,0,3,9,0,0,0,143,0,165,3
165,0,33,28,1,0,17,0,46,0,5,1,7,0,0,0,27,33,132,1
165,4,16,8,0,0,8,0,24,3,0,1,8,0,2,0,91,20,145,3
165,0,23,14,1,2,20,0,45,1,2,6,8,0,2,0,41,23,142,1
165,24,30,5,0,6,19,7,16,14,3,8,2,0,18,0,13,54,111,0
165,0,24,18,1,0,21,0,47,1,0,0,9,0,4,0,40,24,141,1
165,1,2,1,1,2,2,0,10,1,1,11,7,1,2,0,123,3,162,3
165,17,18,3,0,1,13,4,2,9,2,9,0,0,21,1,65,35,130,3
165,2,4,4,0,2,5,1,14,1,2,8,3,0,0,1,118,6,159,3
165,0,33,28,1,0,17,0,46,0,5,1,7,0,0,0,27,33,132,1
165,0,33,28,1,0,16,0,45,0,3,1,8,0,2,0,28,33,132,1
165,25,30,5,0,8,21,5,17,18,1,7,2,0,17,0,9,55,110,0
165,25,30,5,0,7,20,6,16,16,2,8,2,0,18,0,10,55,110,0
165,0,0,0,2,1,0,0,4,1,0,3,14,0,0,0,140,0,165,3
165,0,25,22,1,0,18,0,44,0,0,7,8,0,2,0,38,25,140,1
165,1,22,12,0,2,20,0,44,1,1,4,9,0,1,0,48,23,142,0
165,25,29,4,0,11,22,2,11,14,2,14,1,0,21,0,9,54,111,0
165,0,33,28,1,0,17,0,46,0,5,1,7,0,0,0,27,33,132,1
165,23,32,5,0,4,20,8,18,14,2,4,2,0,16,0,17,55,110,0
165,0,5,2,1,2,3,0,11,0,3,9,5,0,5,0,119,5,160,3
165,0,33,28,1,0,17,0,46,0,5,1,7,0,0,0,27,33,132,1
165,0,23,15,1,0,23,0,34,0,1,19,7,0,2,0,40,23,142,1
165,0,1,2,1,0,1,0,12,1,1,2,8,0,2,0,134,1,164,3
165,39,22,0,0,0,31,1,0,17,6,10,0,0,24,0,15,61,104,2
165,24,31,5,0,7,21,8,17,14,2,8,2,0,17,0,9,55,110,0
165,0,0,1,1,1,0,0,3,0,2,7,6,1,0,0,143,0,165,3
165,0,24,18,1,0,18,0,41,0,0,5,8,0,1,0,49,24,141,1
165,3,35,23,1,0,18,0,41,4,0,7,8,0,4,1,20,38,127,1
165,0,25,15,1,0,20,0,45,1,0,5,9,0,0,0,44,25,140,1
165,0,0,0,1,0,1,1,5,0,0,6,9,0,5,0,137,0,165,3
165,1,24,14,0,0,20,0,49,1,1,0,8,0,4,0,43,25,140,0
165,25,30,5,0,7,22,8,16,14,2,8,2,0,18,0,8,55,110,0
165,25,30,5,0,8,22,6,17,18,2,7,2,0,16,0,7,55,110,0
165,1,16,11,0,0,15,0,31,1,0,8,5,0,3,0,74,17,148,3
165,0,1,0,0,0,2,0,2,1,1,12,5,0,7,0,134,1,164,3
165,6,5,0,0,0,3,0,2,2,4,13,1,0,3,0,126,11,154,3
165,25,29,5,0,8,22,5,16,15,2,9,2,0,18,0,9,54,111,0
165,25,30,5,0,8,22,6,17,18,2,7,2,0,16,0,7,55,110,0
165,24,29,4,0,10,22,2,11,13,5,13,1,0,20,0,11,53,112,0
165,0,24,23,1,0,20,0,39,0,0,10,7,1,2,0,38,24,141,1
165,24,31,3,0,3,19,11,6,9,2,17,0,0,19,0,21,55,110,0
165,0,23,16,1,0,20,1,39,0,0,12,6,0,4,0,43,23,142,1
165,0,0,1,1,0,0,0,7,0,0,7,8,0,2,0,139,0,165,3
165,24,32,4,0,5,19,6,13,18,0,10,1,0,17,0,16,56,109,0
165,25,30,5,0,8,22,6,17,18,2,7,2,0,16,0,7,55,110,0
165,43,15,0,0,3,38,4,6,17,7,5,0,0,22,0,5,58,107,2
165,25,30,5,0,7,19,6,16,17,1,7,2,0,17,1,12,55,110,0
165,0,33,27,1,0,17,0,40,0,5,6,6,0,0,0,30,33,132,1
165,0,23,14,1,1,20,0,44,0,0,7,8,0,0,0,47,23,142,1
165,25,29,5,0,5,17,7,15,14,1,8,2,0,17,3,17,54,111,0
165,25,30,5,0,7,22,8,16,14,2,8,2,0,18,0,8,55,110,0
165,1,4,1,0,1,0,0,1,1,2,14,3,0,6,2,129,5,160,3
165,0,33,28,1,0,17,0,46,0,5,1,7,0,0,0,27,33,132,1
165,39,22,0,0,0,31,1,0,17,6,10,0,0,24,0,15,61,104,2
165,49,12,0,0,0,35,3,0,21,6,6,0,0,24,0,9,61,104,2
165,39,22,0,0,0,31,1,0,17,6,10,0,0,24,0,15,61,104,2
165,30,31,0,0,0,29,3,6,15,6,6,0,0,18,0,21,61,104,2
165,2,7,4,1,1,0,1,1,0,2,12,6,0,3,0,125,9,156,3
165,0,33,28,1,0,16,0,40,0,3,8,7,0,1,0,28,33,132,1
165,39,22,0,0,0,31,1,0,17,6,10,0,0,24,0,15,61,104,2
165,39,22,0,0,0,31,1,0,17,6,10,0,0,24,0,15,61,104,2
165,47,11,0,0,0,33,2,1,13,5,6,0,0,26,0,21,58,107,2
165,0,23,16,1,0,19,0,47,2,0,4,8,0,0,0,45,23,142,1
165,0,23,17,1,0,22,0,44,0,0,5,7,0,2,0,44,23,142,1
165,25,30,4,0,7,20,7,11,14,2,13,1,0,20,0,11,55,110,0
165,0,23,19,1,0,21,0,31,0,0,21,5,0,3,0,41,23,142,1
165,23,31,4,0,4,20,6,12,15,1,11,1,0,17,0,20,54,111,0
165,0,33,28,1,0,17,0,46,0,5,1,7,0,0,0,27,33,132,1
165,0,33,27,1,0,16,0,44,0,1,1,8,0,3,0,31,33,132,1
165,0,33,28,1,0,17,0,46,0,5,1,7,0,0,0,27,33,132,1
165,39,22,0,0,0,31,1,0,17,6,10,0,0,24,0,15,61,104,2
165,0,26,14,1,0,18,0,44,1,0,3,8,0,0,0,50,26,139,1
165,0,1,4,0,0,1,0,3,0,1,9,7,1,4,0,134,1,164,3
165,19,42,0,0,0,23,0,0,15,6,12,0,0,24,0,24,61,104,2
165,0,1,0,0,2,0,0,0,0,0,4,13,0,2,0,143,1,164,3
165,0,1,1,1,3,0,0,7,1,3,8,12,0,1,1,126,1,164,3
165,0,23,18,1,0,22,0,48,1,1,3,9,0,2,0,37,23,142,1
165,0,2,4,0,1,4,0,19,1,0,7,9,0,1,0,117,2,163,3
165,49,12,0,0,0,35,3,0,21,6,6,0,0,24,0,9,61,104,2
165,0,23,15,1,1,17,0,34,0,0,16,7,0,2,0,49,23,142,1
165,39,22,0,0,0,31,1,0,17,6,10,0,0,24,0,15,61,104,2
165,0,1,1,0,0,2,0,11,2,4,8,7,0,1,0,128,1,164,3
165,49,12,0,0,0,35,3,0,21,6,6,0,0,24,0,9,61,104,2
165,25,30,4,0,5,18,7,12,16,1,10,1,0,15,2,19,55,110,0
165,0,1,0,0,0,1,0,2,0,1,16,3,0,2,0,139,1,164,3
165,0,20,15,1,1,18,0,37,0,0,8,9,0,0,0,56,20,145,3
165,3,34,24,1,0,18,0,45,3,0,3,10,0,4,1,19,37,128,1
165,0,33,28,1,0,16,0,44,0,3,1,8,0,2,0,29,33,132,1
165,0,33,26,1,1,16,0,42,1,1,6,8,0,3,1,26,33,132,1
165,39,22,0,0,0,31,1,0,17,6,10,0,0,24,0,15,61,104,2
165,23,31,5,0,5,18,7,17,12,2,7,2,0,20,0,16,54,111,0
165,0,23,18,1,0,21,0,43,0,1,6,6,0,3,0,43,23,142,1
165,29,32,0,0,0,27,0,0,15,6,12,0,0,24,0,20,61,104,2
165,0,2,1,2,0,5,0,8,2,2,18,5,0,4,0,116,2,163,3
165,49,12,0,0,0,35,3,0,21,6,6,0,0,24,0,9,61,104,2
165,29,32,0,0,0,27,0,0,15,6,12,0,0,24,0,20,61,104,2
165,0,0,1,0,0,2,0,11,0,0,12,6,0,1,0,132,0,165,3
165,0,24,18,1,0,18,0,42,0,0,6,7,0,2,0,47,24,141,1
165,1,23,11,0,1,20,0,42,1,0,5,7,0,1,0,53,24,141,0
165,0,3,0,0,0,3,0,1,0,0,9,5,1,5,0,138,3,162,3
165,29,32,0,0,0,27,0,0,15,6,12,0,0,24,0,20,61,104,2
165,0,25,13,1,2,21,0,48,1,0,6,9,0,0,0,39,25,140,1
165,0,4,4,1,1,3,0,11,0,0,10,8,0,3,0,120,4,161,3
165,25,29,5,0,5,21,10,15,11,2,10,2,0,18,1,11,54,111,0
165,25,30,5,0,8,22,6,17,18,2,7,2,0,16,0,7,55,110,0
165,1,1,1,0,1,3,0,9,0,3,10,1,0,4,0,131,2,163,3
165,19,42,0,0,0,23,0,0,15,6,12,0,0,24,0,24,61,104,2
165,0,23,17,1,0,17,0,40,0,1,7,7,1,3,0,48,23,142,1
165,49,12,0,0,0,35,3,0,21,6,6,0,0,24,0,9,61,104,2
165,0,2,9,0,0,0,0,7,0,1,8,6,0,4,0,128,2,163,3
165,39,22,0,0,0,31,1,0,17,6,10,0,0,24,0,15,61,104,2
165,49,12,0,0,0,35,3,0,21,6,6,0,0,24,0,9,61,104,2
165,25,29,5,0,8,21,4,16,16,4,8,2,0,16,0,11,54,111,0
165,25,30,5,0,7,22,8,16,14,2,8,2,0,18,0,8,55,110,0
165,0,1,0,1,1,2,0,6,1,2,8,7,0,2,0,134,1,164,3
165,0,33,28,1,0,17,0,46,0,5,1,7,0,0,0,27,33,132,1
165,0,26,16,1,0,19,0,48,0,0,3,9,0,2,0,41,26,139,1
165,49,12,0,0,0,35,3,0,21,6,6,0,0,24,0,9,61,104,2
165,0,23,18,1,0,17,0,46,0,0,1,8,0,1,0,50,23,142,1
165,24,31,5,0,5,19,6,17,15,1,5,2,0,18,0,17,55,110,0
165,5,14,0,0,3,1,0,5,1,2,11,6,1,9,0,107,19,146,3
165,0,32,29,1,0,16,0,46,0,2,3,8,0,0,0,28,32,133,1
165,1,4,3,0,0,8,0,4,0,1,15,3,0,3,0,123,5,160,3
165,39,22,0,0,0,31,1,0,17,6,10,0,0,24,0,15,61,104,2
165,39,22,0,0,0,31,1,0,17,6,10,0,0,24,0,15,61,104,2
165,0,0,0,2,0,0,0,4,0,2,4,8,1,1,0,143,0,165,3
165,39,22,0,0,0,31,1,0,17,6,10,0,0,24,0,15,61,104,2
165,1,0,0,1,1,3,0,4,0,3,12,10,0,3,0,127,1,164,3
165,0,0,0,1,1,3,0,7,1,1,12,7,0,2,0,130,0,165,3
165,39,22,0,0,0,31,1,0,17,6,10,0,0,24,0,15,61,104,2
165,49,12,0,0,0,35,3,0,21,6,6,0,0,24,0,9,61,104,2
165,0,2,0,0,0,2,0,7,0,1,4,7,0,1,0,141,2,163,3
165,25,30,5,0,8,22,6,17,18,2,7,2,0,16,0,7,55,110,0
165,3,7,3,0,2,4,0,4,1,2,12,6,0,4,0,117,10,155,3
165,39,22,0,0,0,31,1,0,17,6,10,0,0,24,0,15,61,104,2
165,25,30,4,0,6,19,7,11,14,1,13,1,0,19,1,14,55,110,0
165,0,0,2,1,0,0,0,9,0,0,5,9,0,5,0,134,0,165,3
165,0,0,0,0,0,1,0,4,2,0,5,9,0,3,0,141,0,165,3
165,0,33,28,1,0,17,0,46,0,5,1,7,0,0,0,27,33,132,1
